arquivo,polimero,ampliacao,escala_um_por_px,diametro_area_equiv_um,diametro_feret_max_um,diametro_usado_um,metodo_diametro,classificacao,aviso_calibracao
PS/PS2-200x-1.png,PS,200,0.5,6.6636,12.1758,6.6636,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,7.2581,13.6015,7.2581,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.8282,4.7434,1.8282,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,6.408,9.5131,6.408,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.9947,3.1623,1.9947,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7841,3.0414,1.7841,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.5545,4.3012,2.5545,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.7058,4.0311,2.7058,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.111,3.0414,2.111,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.9947,2.5495,1.9947,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.5234,6.6708,3.5234,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.8282,2.2361,1.8282,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.5905,8.7321,3.5905,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,4.8369,6.3246,4.8369,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.9544,2.6926,1.9544,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.2212,3.0414,2.2212,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.9947,4.0311,1.9947,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7389,3.2016,1.7389,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.5854,3.2016,2.5854,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,4.9023,6.4031,4.9023,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.0643,4.717,3.0643,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.3139,4.0311,3.3139,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.2917,3.6056,2.2917,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,4.7539,10.2591,4.7539,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,4.4781,6.0208,4.4781,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7841,4.4721,1.7841,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.111,2.6926,2.111,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.3851,4.9497,3.3851,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7389,2.1213,1.7389,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.2212,3.2016,2.2212,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.6463,4.272,2.6463,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.3937,3.1623,2.3937,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.241,8.1394,3.241,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,7.0354,14.6031,7.0354,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,5.3076,7.9057,5.3076,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7841,3.1623,1.7841,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.6762,3.6056,2.6762,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.8712,2.2361,1.8712,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,4.8369,6.5192,4.8369,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.1484,3.2016,2.1484,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,7.7358,10.0,7.7358,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.8712,3.6056,1.8712,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.9133,2.5,1.9133,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.8282,2.6926,1.8282,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,7.6426,12.083,7.6426,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.9947,3.2016,1.9947,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.7058,5.5227,2.7058,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7841,4.1231,1.7841,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,4.3152,7.6485,4.3152,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.6781,5.7009,3.6781,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,4.3884,8.5147,4.3884,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,13.0274,18.8215,13.0274,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.4267,4.6098,2.4267,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,18.2426,22.6108,18.2426,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.7058,3.8079,2.7058,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.9586,3.9051,2.9586,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.2164,7.1589,3.2164,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,7.6842,11.4237,7.6842,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.8768,4.717,2.8768,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7389,2.2361,1.7389,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7841,2.6926,1.7841,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.6345,7.8102,3.6345,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,6.0239,8.2006,6.0239,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,7.3127,9.434,7.3127,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,9.3049,20.1556,9.3049,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.0342,2.2361,2.0342,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.5682,6.3246,3.5682,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.6463,4.6098,2.6463,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.9947,2.5,1.9947,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.9544,2.5,1.9544,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7389,2.6926,1.7389,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.2212,3.6401,2.2212,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.9586,4.6098,2.9586,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.1413,4.4721,3.1413,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.8712,2.5495,1.8712,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7389,2.2361,1.7389,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7389,2.2361,1.7389,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,7.6218,10.3078,7.6218,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.4267,3.3541,2.4267,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.9586,3.5355,2.9586,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,24.7071,33.7713,24.7071,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7389,2.2361,1.7389,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,4.0488,9.1788,4.0488,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.4592,2.9155,2.4592,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.3378,6.1847,3.3378,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.616,3.8079,2.616,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.8282,2.2361,1.8282,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.3262,3.1623,2.3262,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7389,2.5,1.7389,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,4.0093,6.0,4.0093,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7841,2.5495,1.7841,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,6.531,7.6485,6.531,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,4.3884,8.2462,4.3884,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7389,2.2361,1.7389,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.3602,2.9155,2.3602,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.2898,5.0,3.2898,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.2212,4.1231,2.2212,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,4.9828,7.8262,4.9828,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.8282,4.6098,1.8282,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.9133,2.9155,1.9133,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,6.3706,11.8849,6.3706,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,5.67,9.6177,5.67,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,4.1074,10.3078,4.1074,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.1413,4.0311,3.1413,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.111,4.6098,2.111,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7841,2.2361,1.7841,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.5854,3.3541,2.5854,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,5.4115,10.3078,5.4115,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.8282,4.5277,1.8282,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,13.7563,21.0297,13.7563,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,14.8789,27.7714,14.8789,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.9947,2.9155,1.9947,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.8282,2.9155,1.8282,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7389,2.2361,1.7389,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7841,2.2361,1.7841,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.7926,5.7009,2.7926,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.3378,4.5277,3.3378,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.4914,3.8079,2.4914,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.7926,5.0249,2.7926,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.0342,4.272,2.0342,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.3378,6.5765,3.3378,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.2568,2.6926,2.2568,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.1915,4.6098,3.1915,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,5.0305,6.8007,5.0305,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7389,2.9155,1.7389,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.0342,3.2016,2.0342,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.9947,3.5355,1.9947,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.0643,3.8079,3.0643,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.9586,4.7434,2.9586,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.8712,2.6926,1.8712,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.9043,3.6401,2.9043,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.4549,5.7009,3.4549,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.5234,6.9642,3.5234,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,9.0005,10.7935,9.0005,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,5.5566,7.5,5.5566,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,6.4451,10.6888,6.4451,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.2568,3.5355,2.2568,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.4549,4.1231,3.4549,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.5231,3.3541,2.5231,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7841,2.5495,1.7841,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.111,2.6926,2.111,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,7.8278,14.5344,7.8278,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.3139,5.4083,3.3139,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,4.8533,7.7621,4.8533,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.111,3.3541,2.111,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.7058,3.2016,2.7058,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,4.2595,5.4083,4.2595,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.5545,3.6056,2.5545,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.849,5.1478,2.849,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.9544,2.5495,1.9544,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.8209,3.6401,2.8209,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.2212,3.1623,2.2212,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7841,3.0414,1.7841,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,9.6244,16.6883,9.6244,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.5459,5.5902,3.5459,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,8.9592,12.1758,8.9592,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7389,2.8284,1.7389,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.3937,4.0311,2.3937,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,5.5709,9.7082,5.5709,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7389,2.6926,1.7389,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.3602,4.1231,2.3602,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.4779,4.5277,3.4779,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.4779,4.5277,3.4779,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,13.7389,31.4841,13.7389,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,7.181,16.9853,7.181,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7389,3.3541,1.7389,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.0342,3.2016,2.0342,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.0902,4.0311,3.0902,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,5.2775,8.1394,5.2775,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.0902,4.0311,3.0902,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.3602,3.3541,2.3602,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.8057,4.7434,3.8057,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.3851,4.7434,3.3851,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.8712,2.2361,1.8712,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.4318,4.7434,3.4318,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,5.8632,9.9624,5.8632,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.8282,2.5495,1.8282,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.2212,3.0414,2.2212,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.8282,2.5495,1.8282,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,7.3669,12.9808,7.3669,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.7841,2.6926,1.7841,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,8.6129,10.6066,8.6129,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.6564,5.7009,3.6564,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.9947,3.5355,1.9947,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.0342,4.0311,2.0342,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.2568,3.2016,2.2568,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.2568,3.0414,2.2568,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.9133,5.099,1.9133,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.5854,4.1231,2.5854,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.2568,3.1623,2.2568,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.8712,2.9155,1.8712,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.4914,3.6056,2.4914,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.8712,2.5,1.8712,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.111,4.7434,2.111,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.6762,4.717,2.6762,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.0119,4.0311,3.0119,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,1.9947,2.8284,1.9947,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,2.4914,7.5166,2.4914,area_equivalente_poligono,microplastico,
PS/PS2-200x-1.png,PS,200,0.5,3.4779,4.272,3.4779,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,9.5953,17.4401,9.5953,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,19.5116,27.7354,19.5116,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,1.8712,2.2361,1.8712,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,18.0004,22.6861,18.0004,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,3.5682,4.7434,3.5682,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,1.8282,3.1623,1.8282,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,4.0291,5.1478,4.0291,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,1.9133,3.1623,1.9133,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,2.616,3.6056,2.616,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,4.1697,5.866,4.1697,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,1.8282,2.6926,1.8282,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,15.0762,21.9279,15.0762,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,4.1505,4.7804,4.1505,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,2.764,3.6056,2.764,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,5.4845,8.544,5.4845,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,2.9854,4.717,2.9854,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,2.5545,5.0,2.5545,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,7.9207,10.2591,7.9207,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,3.1413,5.5,3.1413,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,1.7841,2.2361,1.7841,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,2.9586,4.0311,2.9586,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,2.4267,2.9155,2.4267,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,1.9544,2.2361,1.9544,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,1.9544,3.2016,1.9544,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,2.4267,4.1231,2.4267,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,2.1791,2.9285,2.1791,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,1.9947,2.5495,1.9947,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,2.764,3.6401,2.764,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,11.6286,16.0182,11.6286,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,1.9947,3.3541,1.9947,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,2.616,3.8079,2.616,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,2.2212,3.1623,2.2212,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,7.0354,9.1788,7.0354,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,2.4868,3.4714,2.4868,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,2.073,3.0414,2.073,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,3.4881,4.3375,3.4881,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,9.4118,16.3096,9.4118,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,4.9346,7.3824,4.9346,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,4.5486,5.8523,4.5486,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,5.2158,8.1472,5.2158,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,3.308,4.9791,3.308,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,1.8282,2.2361,1.8282,area_equivalente_poligono,microplastico,
PS/PS2-200x2.png,PS,200,0.5,3.0872,3.6094,3.0872,area_equivalente_poligono,microplastico,
