image_path,label,split,source_image
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6200.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3596.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_10100.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2683.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7953.png,PS,train,PS2  2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_5687.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7072.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_9161.png,PS,train,PSFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3258.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_8062.png,PS,train,PS2  2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_11122.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3533.png,PS,train,PS 500X2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11180.png,PS,train,PSL 5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2402.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11259.png,PS,train,PSL 5000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_2006.png,PS,train,PS 500X 2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_78.png,PS,train,PS 2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6668.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12108.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6173.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_5939.png,PS,train,PS-200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9219.png,PS,train,PSFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12383.png,PS,train,PSLFT 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2-200x-1_8703.png,PS,train,PS2-200x-1.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2364.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_11100.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7618.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2259.png,PS,train,PS 500X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_1908.png,PS,train,PS 500X 2.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7702.png,PS,train,PS2  2000X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10860.png,PS,train,PSL 200X.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7396.png,PS,train,PS-200x-4.png
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_447.png,PS,train,PS 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11502.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11642.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11634.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8346.png,PS,val,PS2-2000x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_7022.png,PS,val,PS-200x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11456.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11688.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11438.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8370.png,PS,val,PS2-2000x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11590.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11444.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11646.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11424.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11610.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11524.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11662.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8329.png,PS,val,PS2-2000x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_6969.png,PS,val,PS-200x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_7016.png,PS,val,PS-200x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8362.png,PS,val,PS2-2000x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11577.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8390.png,PS,val,PS2-2000x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11740.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11693.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8371.png,PS,val,PS2-2000x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11464.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_6989.png,PS,val,PS-200x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11746.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11545.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_7004.png,PS,val,PS-200x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8312.png,PS,val,PS2-2000x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11463.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_6978.png,PS,val,PS-200x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11535.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11418.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8401.png,PS,val,PS2-2000x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11707.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11628.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11404.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11660.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11475.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8313.png,PS,val,PS2-2000x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_7011.png,PS,val,PS-200x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11537.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11679.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8376.png,PS,val,PS2-2000x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_7001.png,PS,val,PS-200x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_6931.png,PS,val,PS-200x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11565.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_6935.png,PS,val,PS-200x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11496.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11525.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11636.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS2-2000x-3_8336.png,PS,val,PS2-2000x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11449.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11468.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11663.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PS-200x-3_6970.png,PS,val,PS-200x-3.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11495.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/val/PS/PSLFT 2000X_11474.png,PS,val,PSLFT 2000X.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4041.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4024.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS2-200x2_8733.png,PS,test,PS2-200x2.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4311.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS2-200x2_8784.png,PS,test,PS2-200x2.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_3922.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4765.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4814.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4211.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4291.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4613.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PSL 10000X_10187.png,PS,test,PSL 10000X.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4711.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4450.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4264.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4609.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-200x-2_6817.png,PS,test,PS-200x-2.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PSL 10000X_10241.png,PS,test,PSL 10000X.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4292.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS2-200x2_8736.png,PS,test,PS2-200x2.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PSL 10000X_10226.png,PS,test,PSL 10000X.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PSL 10000X_10208.png,PS,test,PSL 10000X.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4532.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4244.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4123.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4389.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4420.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4083.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_3932.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4540.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-200x-2_6853.png,PS,test,PS-200x-2.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS2-200x2_8820.png,PS,test,PS2-200x2.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4671.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4375.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4640.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS2-200x2_8806.png,PS,test,PS2-200x2.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PSL 10000X_10297.png,PS,test,PSL 10000X.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-200x-2_6849.png,PS,test,PS-200x-2.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS2-200x2_8741.png,PS,test,PS2-200x2.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PSL 10000X_10264.png,PS,test,PSL 10000X.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-200x-2_6889.png,PS,test,PS-200x-2.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4074.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS2-200x2_8847.png,PS,test,PS2-200x2.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS2-200x2_8844.png,PS,test,PS2-200x2.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4719.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4566.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4812.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS2-200x2_8789.png,PS,test,PS2-200x2.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS2-200x2_8862.png,PS,test,PS2-200x2.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4001.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-200x-2_6810.png,PS,test,PS-200x-2.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_3969.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4734.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PSL 10000X_10221.png,PS,test,PSL 10000X.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4017.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS2-200x2_8854.png,PS,test,PS2-200x2.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4219.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4045.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PS-100x_4409.png,PS,test,PS-100x.png
resultados/01_extract_real_crops/data/real_crops/test/PS/PSL 10000X_10249.png,PS,test,PSL 10000X.png
