image_path,label,split,source_image,ann_id,magnification,bbox_w,bbox_h,px_size,um_per_px,size_nm,polymer_label
resultados/01_extract_real_crops/data/real_crops/train/PET/PETL 200X_3876.png,MICROPLASTIC,train,PETL 200X.png,3876,200,6,4,6,0.5,3000.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-5000X-4_2986.png,NANOPLASTIC,train,PET-5000X-4.png,2986,5000,26,15,26,0.02,520.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-B2-2000x-1_4695.png,NANOPLASTIC,train,PET-B2-2000x-1.png,4695,2000,16,14,16,0.05,800.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-B-2000x-2_4215.png,MICROPLASTIC,train,PET-B-2000x-2.png,4215,2000,26,29,29,0.05,1450.0000000000002,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-B2-2000x-2_4743.png,MICROPLASTIC,train,PET-B2-2000x-2.png,4743,2000,21,18,21,0.05,1050.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PETL 200X_3548.png,MICROPLASTIC,train,PETL 200X.png,3548,200,10,10,10,0.5,5000.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PETL 200X_3774.png,MICROPLASTIC,train,PETL 200X.png,3774,200,6,6,6,0.5,3000.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-B-2000x-2_4228.png,MICROPLASTIC,train,PET-B-2000x-2.png,4228,2000,65,40,65,0.05,3250.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-2-3000X_453.png,NANOPLASTIC,train,PET-2-3000X.png,453,3000,8,5,8,0.03333333333333333,266.6666666666667,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-2000X-4_1833.png,NANOPLASTIC,train,PET-2000X-4.png,1833,2000,9,10,10,0.05,500.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET 5000X 2_162.png,NANOPLASTIC,train,PET 5000X 2.png,162,5000,22,28,28,0.02,560.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-2000X-4_2150.png,NANOPLASTIC,train,PET-2000X-4.png,2150,2000,13,9,13,0.05,650.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-2-3000X_363.png,NANOPLASTIC,train,PET-2-3000X.png,363,3000,7,8,8,0.03333333333333333,266.6666666666667,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-2-3000X_674.png,NANOPLASTIC,train,PET-2-3000X.png,674,3000,15,8,15,0.03333333333333333,500.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-5000X_3024.png,NANOPLASTIC,train,PET-5000X.png,3024,5000,45,38,45,0.02,900.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-B2-2000x-2_4729.png,NANOPLASTIC,train,PET-B2-2000x-2.png,4729,2000,16,9,16,0.05,800.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-2-3000X_427.png,NANOPLASTIC,train,PET-2-3000X.png,427,3000,7,7,7,0.03333333333333333,233.33333333333334,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-2000X-3_1584.png,NANOPLASTIC,train,PET-2000X-3.png,1584,2000,10,12,12,0.05,600.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-2000X-4_2129.png,NANOPLASTIC,train,PET-2000X-4.png,2129,2000,9,8,9,0.05,450.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-2000X-3_1430.png,NANOPLASTIC,train,PET-2000X-3.png,1430,2000,9,11,11,0.05,550.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PETL 200X_4009.png,MICROPLASTIC,train,PETL 200X.png,4009,200,9,11,11,0.5,5500.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-B-2000x-4_4439.png,MICROPLASTIC,train,PET-B-2000x-4.png,4439,2000,14,20,20,0.05,1000.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-2-3000X_523.png,NANOPLASTIC,train,PET-2-3000X.png,523,3000,8,10,10,0.03333333333333333,333.3333333333333,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET 5000X_248.png,MICROPLASTIC,train,PET 5000X.png,248,5000,155,123,155,0.02,3100.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-2000X-4_1799.png,NANOPLASTIC,train,PET-2000X-4.png,1799,2000,12,10,12,0.05,600.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-2000X-3_1664.png,NANOPLASTIC,train,PET-2000X-3.png,1664,2000,12,10,12,0.05,600.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-10000X_324.png,NANOPLASTIC,train,PET-10000X.png,324,10000,43,25,43,0.01,430.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-B-2000x-4_4353.png,MICROPLASTIC,train,PET-B-2000x-4.png,4353,2000,22,29,29,0.05,1450.0000000000002,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-B-2000x-2_4241.png,MICROPLASTIC,train,PET-B-2000x-2.png,4241,2000,23,16,23,0.05,1150.0000000000002,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PETL 200X_3414.png,MICROPLASTIC,train,PETL 200X.png,3414,200,11,7,11,0.5,5500.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET 5000X 2_243.png,NANOPLASTIC,train,PET 5000X 2.png,243,5000,11,17,17,0.02,340.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PETL 200X_3377.png,MICROPLASTIC,train,PETL 200X.png,3377,200,12,17,17,0.5,8500.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET 5000X 2_157.png,NANOPLASTIC,train,PET 5000X 2.png,157,5000,18,24,24,0.02,480.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-5000X-4_2903.png,NANOPLASTIC,train,PET-5000X-4.png,2903,5000,23,17,23,0.02,460.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET 5000X 2_197.png,NANOPLASTIC,train,PET 5000X 2.png,197,5000,25,32,32,0.02,640.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PETL 200X_3643.png,MICROPLASTIC,train,PETL 200X.png,3643,200,9,6,9,0.5,4500.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PETL 200X_3478.png,MICROPLASTIC,train,PETL 200X.png,3478,200,8,11,11,0.5,5500.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-B-2000x-4_4358.png,MICROPLASTIC,train,PET-B-2000x-4.png,4358,2000,33,27,33,0.05,1650.0000000000002,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-B2-2000x-1_4715.png,NANOPLASTIC,train,PET-B2-2000x-1.png,4715,2000,6,7,7,0.05,350.00000000000006,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-2000X-3_1338.png,NANOPLASTIC,train,PET-2000X-3.png,1338,2000,18,14,18,0.05,900.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-2000X-4_1964.png,NANOPLASTIC,train,PET-2000X-4.png,1964,2000,12,10,12,0.05,600.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-B-2000x-2_4310.png,NANOPLASTIC,train,PET-B-2000x-2.png,4310,2000,12,14,14,0.05,700.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-B2-2000x-1_4608.png,NANOPLASTIC,train,PET-B2-2000x-1.png,4608,2000,8,6,8,0.05,400.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-2000X-4_2038.png,NANOPLASTIC,train,PET-2000X-4.png,2038,2000,12,10,12,0.05,600.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-2000X-3_1621.png,MICROPLASTIC,train,PET-2000X-3.png,1621,2000,18,33,33,0.05,1650.0000000000002,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-B2-2000x-1_4626.png,NANOPLASTIC,train,PET-B2-2000x-1.png,4626,2000,7,7,7,0.05,350.00000000000006,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET 5000X_316.png,NANOPLASTIC,train,PET 5000X.png,316,5000,34,28,34,0.02,680.0,PET
resultados/01_extract_real_crops/data/real_crops/train/PET/PET-B2-2000x-2_4741.png,NANOPLASTIC,train,PET-B2-2000x-2.png,4741,2000,14,12,14,0.05,700.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3267.png,MICROPLASTIC,val,PET1-5000X.png,3267,5000,60,51,60,0.02,1200.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-5000X-3_2795.png,NANOPLASTIC,val,PET-5000X-3.tif,2795,5000,18,19,19,0.02,380.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3257.png,NANOPLASTIC,val,PET1-5000X.png,3257,5000,27,21,27,0.02,540.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4946.png,MICROPLASTIC,val,PET-B2-2000x-4.png,4946,2000,23,13,23,0.05,1150.0000000000002,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3154.png,NANOPLASTIC,val,PET1-5000X.png,3154,5000,17,18,18,0.02,360.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3133.png,NANOPLASTIC,val,PET1-5000X.png,3133,5000,28,30,30,0.02,600.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4860.png,MICROPLASTIC,val,PET-B2-2000x-4.png,4860,2000,42,12,42,0.05,2100.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3241.png,NANOPLASTIC,val,PET1-5000X.png,3241,5000,18,15,18,0.02,360.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3137.png,NANOPLASTIC,val,PET1-5000X.png,3137,5000,17,16,17,0.02,340.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3153.png,NANOPLASTIC,val,PET1-5000X.png,3153,5000,13,12,13,0.02,260.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3285.png,NANOPLASTIC,val,PET1-5000X.png,3285,5000,28,35,35,0.02,700.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4923.png,MICROPLASTIC,val,PET-B2-2000x-4.png,4923,2000,37,39,39,0.05,1950.0000000000002,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4931.png,NANOPLASTIC,val,PET-B2-2000x-4.png,4931,2000,12,11,12,0.05,600.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-5000X-3_2824.png,NANOPLASTIC,val,PET-5000X-3.tif,2824,5000,23,21,23,0.02,460.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B-5000x-1_4484.png,NANOPLASTIC,val,PET-B-5000x-1.png,4484,5000,20,17,20,0.02,400.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-5000X-3_2853.png,NANOPLASTIC,val,PET-5000X-3.tif,2853,5000,22,23,23,0.02,460.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-5000X-3_2875.png,NANOPLASTIC,val,PET-5000X-3.tif,2875,5000,15,17,17,0.02,340.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_5008.png,MICROPLASTIC,val,PET-B2-2000x-4.png,5008,2000,21,18,21,0.05,1050.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3199.png,MICROPLASTIC,val,PET1-5000X.png,3199,5000,83,68,83,0.02,1660.0000000000002,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3273.png,NANOPLASTIC,val,PET1-5000X.png,3273,5000,30,25,30,0.02,600.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3145.png,NANOPLASTIC,val,PET1-5000X.png,3145,5000,18,12,18,0.02,360.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-5000X-3_2793.png,NANOPLASTIC,val,PET-5000X-3.tif,2793,5000,38,36,38,0.02,760.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3129.png,NANOPLASTIC,val,PET1-5000X.png,3129,5000,13,12,13,0.02,260.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B-5000x-1_4450.png,MICROPLASTIC,val,PET-B-5000x-1.png,4450,5000,54,40,54,0.02,1080.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4987.png,NANOPLASTIC,val,PET-B2-2000x-4.png,4987,2000,12,11,12,0.05,600.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3122.png,NANOPLASTIC,val,PET1-5000X.png,3122,5000,23,36,36,0.02,720.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B-5000x-1_4469.png,NANOPLASTIC,val,PET-B-5000x-1.png,4469,5000,13,18,18,0.02,360.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B-5000x-1_4449.png,NANOPLASTIC,val,PET-B-5000x-1.png,4449,5000,25,28,28,0.02,560.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4991.png,MICROPLASTIC,val,PET-B2-2000x-4.png,4991,2000,17,21,21,0.05,1050.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B-5000x-1_4473.png,NANOPLASTIC,val,PET-B-5000x-1.png,4473,5000,19,24,24,0.02,480.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3299.png,NANOPLASTIC,val,PET1-5000X.png,3299,5000,18,11,18,0.02,360.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4882.png,NANOPLASTIC,val,PET-B2-2000x-4.png,4882,2000,8,9,9,0.05,450.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3110.png,NANOPLASTIC,val,PET1-5000X.png,3110,5000,13,10,13,0.02,260.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4915.png,NANOPLASTIC,val,PET-B2-2000x-4.png,4915,2000,8,7,8,0.05,400.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3151.png,NANOPLASTIC,val,PET1-5000X.png,3151,5000,15,9,15,0.02,300.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-5000X-3_2869.png,NANOPLASTIC,val,PET-5000X-3.tif,2869,5000,29,24,29,0.02,580.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4872.png,NANOPLASTIC,val,PET-B2-2000x-4.png,4872,2000,7,5,7,0.05,350.00000000000006,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4910.png,NANOPLASTIC,val,PET-B2-2000x-4.png,4910,2000,16,15,16,0.05,800.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3202.png,NANOPLASTIC,val,PET1-5000X.png,3202,5000,20,18,20,0.02,400.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4979.png,NANOPLASTIC,val,PET-B2-2000x-4.png,4979,2000,13,15,15,0.05,750.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4897.png,NANOPLASTIC,val,PET-B2-2000x-4.png,4897,2000,18,19,19,0.05,950.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B-5000x-1_4471.png,NANOPLASTIC,val,PET-B-5000x-1.png,4471,5000,10,11,11,0.02,220.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3232.png,NANOPLASTIC,val,PET1-5000X.png,3232,5000,17,11,17,0.02,340.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3160.png,NANOPLASTIC,val,PET1-5000X.png,3160,5000,18,12,18,0.02,360.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-5000X-3_2837.png,NANOPLASTIC,val,PET-5000X-3.tif,2837,5000,24,17,24,0.02,480.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4901.png,MICROPLASTIC,val,PET-B2-2000x-4.png,4901,2000,102,111,111,0.05,5550.000000000001,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-5000X-3_2828.png,NANOPLASTIC,val,PET-5000X-3.tif,2828,5000,21,25,25,0.02,500.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3186.png,NANOPLASTIC,val,PET1-5000X.png,3186,5000,32,35,35,0.02,700.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4903.png,NANOPLASTIC,val,PET-B2-2000x-4.png,4903,2000,9,5,9,0.05,450.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4920.png,NANOPLASTIC,val,PET-B2-2000x-4.png,4920,2000,14,8,14,0.05,700.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3311.png,NANOPLASTIC,val,PET1-5000X.png,3311,5000,45,25,45,0.02,900.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3215.png,NANOPLASTIC,val,PET1-5000X.png,3215,5000,13,14,14,0.02,280.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-5000X-3_2874.png,NANOPLASTIC,val,PET-5000X-3.tif,2874,5000,12,12,12,0.02,240.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4960.png,NANOPLASTIC,val,PET-B2-2000x-4.png,4960,2000,9,11,11,0.05,550.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4895.png,NANOPLASTIC,val,PET-B2-2000x-4.png,4895,2000,12,8,12,0.05,600.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3171.png,NANOPLASTIC,val,PET1-5000X.png,3171,5000,19,16,19,0.02,380.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET-B2-2000x-4_4906.png,MICROPLASTIC,val,PET-B2-2000x-4.png,4906,2000,33,26,33,0.05,1650.0000000000002,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3253.png,NANOPLASTIC,val,PET1-5000X.png,3253,5000,13,13,13,0.02,260.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3168.png,NANOPLASTIC,val,PET1-5000X.png,3168,5000,12,9,12,0.02,240.0,PET
resultados/01_extract_real_crops/data/real_crops/val/PET/PET1-5000X_3203.png,NANOPLASTIC,val,PET1-5000X.png,3203,5000,21,13,21,0.02,420.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X_2501.png,NANOPLASTIC,test,PET-2000X.png,2501,2000,12,9,12,0.05,600.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_1091.png,MICROPLASTIC,test,PET-2000X-2.png,1091,2000,16,21,21,0.05,1050.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_1080.png,NANOPLASTIC,test,PET-2000X-2.png,1080,2000,7,7,7,0.05,350.00000000000006,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X_2562.png,NANOPLASTIC,test,PET-2000X.png,2562,2000,8,7,8,0.05,400.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X_2697.png,MICROPLASTIC,test,PET-2000X.png,2697,2000,25,12,25,0.05,1250.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_1144.png,NANOPLASTIC,test,PET-2000X-2.png,1144,2000,8,6,8,0.05,400.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_1267.png,NANOPLASTIC,test,PET-2000X-2.png,1267,2000,11,11,11,0.05,550.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-B-2-5000X_4206.png,NANOPLASTIC,test,PET-B-2-5000X.png,4206,5000,14,8,14,0.02,280.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_924.png,NANOPLASTIC,test,PET-2000X-2.png,924,2000,8,6,8,0.05,400.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_1086.png,NANOPLASTIC,test,PET-2000X-2.png,1086,2000,10,12,12,0.05,600.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_1118.png,NANOPLASTIC,test,PET-2000X-2.png,1118,2000,10,10,10,0.05,500.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_1213.png,NANOPLASTIC,test,PET-2000X-2.png,1213,2000,9,12,12,0.05,600.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_1075.png,NANOPLASTIC,test,PET-2000X-2.png,1075,2000,7,8,8,0.05,400.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_1125.png,MICROPLASTIC,test,PET-2000X-2.png,1125,2000,22,27,27,0.05,1350.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X_2470.png,NANOPLASTIC,test,PET-2000X.png,2470,2000,11,12,12,0.05,600.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET 5000X 1_84.png,MICROPLASTIC,test,PET 5000X 1.png,84,5000,110,21,110,0.02,2200.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-B-2-5000X_4138.png,NANOPLASTIC,test,PET-B-2-5000X.png,4138,5000,13,11,13,0.02,260.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-B-2-5000X_4122.png,NANOPLASTIC,test,PET-B-2-5000X.png,4122,5000,38,27,38,0.02,760.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_1110.png,NANOPLASTIC,test,PET-2000X-2.png,1110,2000,11,14,14,0.05,700.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X_2398.png,NANOPLASTIC,test,PET-2000X.png,2398,2000,10,9,10,0.05,500.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_795.png,NANOPLASTIC,test,PET-2000X-2.png,795,2000,16,15,16,0.05,800.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET 5000X 1_32.png,NANOPLASTIC,test,PET 5000X 1.png,32,5000,25,21,25,0.02,500.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_838.png,NANOPLASTIC,test,PET-2000X-2.png,838,2000,15,12,15,0.05,750.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_955.png,NANOPLASTIC,test,PET-2000X-2.png,955,2000,16,17,17,0.05,850.0000000000001,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_1246.png,NANOPLASTIC,test,PET-2000X-2.png,1246,2000,9,6,9,0.05,450.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_889.png,NANOPLASTIC,test,PET-2000X-2.png,889,2000,9,10,10,0.05,500.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_971.png,MICROPLASTIC,test,PET-2000X-2.png,971,2000,20,13,20,0.05,1000.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X_2425.png,MICROPLASTIC,test,PET-2000X.png,2425,2000,65,11,65,0.05,3250.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-B-2-5000X_4135.png,NANOPLASTIC,test,PET-B-2-5000X.png,4135,5000,16,14,16,0.02,320.0,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X_2612.png,NANOPLASTIC,test,PET-2000X.png,2612,2000,7,5,7,0.05,350.00000000000006,PET
resultados/01_extract_real_crops/data/real_crops/test/PET/PET-2000X-2_1248.png,NANOPLASTIC,test,PET-2000X-2.png,1248,2000,11,11,11,0.05,550.0,PET
